street,housenumber,place,lat,lon
Via Aquileia ,"7",,45.418437,12.374715
Via Aquileia ,"3",,45.418086,12.374579
Via Aquileia ,"2",,45.417682,12.374593
Via Aquileia ,"16",,45.419204,12.375189
Via Aquileia ,"13",,45.41949,12.375175
Via Aquileia ,"28",,45.419489,12.375299
Via Aquileia ,"24",,45.419422,12.375271
Via Aquileia ,"14",,45.418624,12.374908
Via Aquileia ,"32",,45.419534,12.375322
Via Aquileia ,"1",,45.417917,12.374514
Via Aquileia ,"6",,45.418214,12.374749
Via Aquileia ,11a,,45.419139,12.375034
Via Aquileia ,"11",,45.419047,12.374993
Via Aquileia ,"9",,45.418997,12.374971
Via Aquileia ,16b,,45.419289,12.375221
Via Aquileia ,"5",,45.418215,12.37463
Via Aquileia ,"8",,45.418309,12.374786
Via Francesco Sansovino ,"4",,45.401545,12.359384
Via Francesco Sansovino ,3a,,45.401399,12.359709
Via Francesco Sansovino ,2a,,45.401304,12.359921
Via Francesco Sansovino ,"3",,45.401329,12.359866
Via Francesco Sansovino ,3b,,45.401479,12.359532
Via Francesco Sansovino ,"2",,45.401237,12.36007
Via Vettor Pisani ,"8",,45.415584,12.369182
Via Vettor Pisani ,"4",,45.415813,12.368065
Via Vettor Pisani ,"6",,45.41571,12.368556
Via Vettor Pisani ,4b,,45.415837,12.368162
Via Vettor Pisani ,"14",,45.413962,12.369802
Via Vettor Pisani ,"10",,45.415325,12.36989
Via Vettor Pisani ,"12",,45.414806,12.369846
Via Vettor Pisani ,"13",,45.414213,12.369816
Via Vettor Pisani ,"7",,45.415641,12.368897
Via Vettor Pisani ,8a,,45.415555,12.369323
Via Vettor Pisani ,"9",,45.415501,12.369595
Via Vettor Pisani ,"5",,45.415762,12.368311
Via Vettor Pisani ,6a,,45.415684,12.368683
Via Vettor Pisani ,12a,,45.41474,12.369844
Via Vettor Pisani ,"3",,45.415836,12.367955
Via Aldo Manuzio ,7a,,45.421233,12.377159
Via Aldo Manuzio ,"1",,45.422004,12.376654
Via Aldo Manuzio ,"5",,45.421436,12.377029
Via Aldo Manuzio ,"10",,45.420925,12.377358
Via Aldo Manuzio ,7b,,45.421249,12.37715
Via Aldo Manuzio ,7e,,45.421217,12.377169
Via Aldo Manuzio ,"2",,45.421834,12.376774
Via Aldo Manuzio ,7d,,45.421228,12.377163
Via Aldo Manuzio ,"4",,45.421677,12.376872
Via Aldo Manuzio ,"12",,45.420631,12.377548
Via Aldo Manuzio ,4a,,45.421561,12.376948
Via Aldo Manuzio ,"6",,45.421374,12.377068
Via Aldo Manuzio ,"9",,45.420977,12.377324
Via Aldo Manuzio ,"11",,45.420788,12.377449
Via Aldo Manuzio ,1b,,45.421889,12.37674
Via Aldo Manuzio ,10b,,45.420836,12.377418
Via Aldo Manuzio ,"8",,45.421133,12.377222
Via Aldo Manuzio ,1a,,45.421942,12.376707
Via Aldo Manuzio ,7c,,45.421238,12.377156
Via Aldo Manuzio ,"14",,45.420494,12.377638
Piazzale Raimondo Ravà ,"3",,45.422916,12.384517
Via Malamocco ,9a,,45.386319,12.3492
Via Malamocco ,"39",,45.383591,12.346963
Via Malamocco ,"49",,45.383462,12.346857
Via Malamocco ,"26",,45.384253,12.347235
Via Malamocco ,"24",,45.384253,12.347235
Via Malamocco ,"28",,45.384253,12.347235
Via Malamocco ,25a,,45.384215,12.347478
Via Malamocco ,"26",,45.384249,12.347232
Via Malamocco ,"30",,45.384249,12.347232
Via Malamocco ,"24",,45.384249,12.347232
Via Malamocco ,"28",,45.384249,12.347232
Via Malamocco ,"62",,45.383265,12.346461
Via Malamocco ,5a,,45.387442,12.350106
Via Malamocco ,33c,,45.384297,12.347546
Via Malamocco ,33b,,45.384297,12.347546
Via Malamocco ,33a,,45.384297,12.347546
Via Malamocco ,"33",,45.384297,12.347546
Via Malamocco ,29a,,45.384306,12.347554
Via Malamocco ,"31",,45.384306,12.347554
Via Malamocco ,31b,,45.384306,12.347554
Via Malamocco ,43a,,45.383859,12.347183
Via Malamocco ,41b,,45.383859,12.347183
Via Malamocco ,41a,,45.383859,12.347183
Via Malamocco ,"45",,45.383843,12.34717
Via Malamocco ,55a,,45.383475,12.346868
Via Malamocco ,"57",,45.383475,12.346868
Via Malamocco ,"55",,45.383475,12.346868
Via Malamocco ,"17",,45.385972,12.348922
Via Malamocco ,12a,,45.387151,12.349676
Via Domenico Selvo ,1a,,45.407816,12.365259
Via Domenico Selvo ,"1",,45.408094,12.364085
Via Pietro Zeno ,"6",,45.417745,12.374392
Via Pietro Zeno ,3a,,45.418288,12.373321
Via Pietro Zeno ,"1",,45.418401,12.373109
Via Malamocco ,"35",,45.383865,12.347188
Via Malamocco ,35a,,45.383865,12.347188
Via Malamocco ,35b,,45.383865,12.347188
Via Malamocco ,41b,,45.383865,12.347188
Via Malamocco ,"4",,45.388339,12.350621
Via Malamocco ,"52",,45.384218,12.347206
Via Malamocco ,"50",,45.384218,12.347206
Via Malamocco ,"60",,45.383271,12.346466
Via Malamocco ,"38",,45.384238,12.347222
Via Malamocco ,"36",,45.384238,12.347222
Via Malamocco ,"40",,45.384238,12.347222
Via Malamocco ,"70",,45.383228,12.346467
Via Malamocco ,33c,,45.384296,12.347545
Via Malamocco ,31a,,45.384296,12.347545
Via Malamocco ,33b,,45.384296,12.347545
Via Malamocco ,"33",,45.384296,12.347545
Via Malamocco ,"53",,45.383481,12.346873
Via Malamocco ,53a,,45.383481,12.346873
Via Malamocco ,"55",,45.383481,12.346873
Via Malamocco ,55a,,45.383472,12.346865
Via Malamocco ,"57",,45.383472,12.346865
Via Malamocco ,29a,,45.384308,12.347556
Via Malamocco ,"31",,45.384308,12.347556
Via Malamocco ,31a,,45.384293,12.347543
Via Malamocco ,29b,,45.384293,12.347543
Via Malamocco ,"33",,45.384293,12.347543
Via Malamocco ,"41",,45.38382,12.347151
Via Malamocco ,33c,,45.384299,12.347548
Via Malamocco ,33b,,45.384299,12.347548
Via Malamocco ,33a,,45.384299,12.347548
Via Malamocco ,"33",,45.384299,12.347548
Via Malamocco ,"44",,45.38423,12.347216
Via Malamocco ,"46",,45.38423,12.347216
Via Malamocco ,"42",,45.38423,12.347216
Via Malamocco ,"19",,45.385819,12.348794
Via Malamocco ,37b,,45.383783,12.347121
Via Malamocco ,"30",,45.384247,12.34723
Via Malamocco ,"32",,45.384247,12.34723
Via Malamocco ,"28",,45.384247,12.34723
Via Malamocco ,"38",,45.384236,12.34722
Via Malamocco ,"40",,45.384236,12.34722
Via Malamocco ,"42",,45.384236,12.34722
Via Malamocco ,"68",,45.383234,12.346473
Via Malamocco ,"53",,45.383484,12.346875
Via Malamocco ,53a,,45.383484,12.346875
Via Malamocco ,51a,,45.383484,12.346875
Via Malamocco ,"58",,45.383278,12.346472
Via Malamocco ,"10",,45.387785,12.350187
Via Malamocco ,"2",,45.388586,12.350817
Via Malamocco ,49b,,45.383363,12.346776
Via Malamocco ,7c,,45.387096,12.349827
Via Malamocco ,"6",,45.388159,12.350477
Via Malamocco ,"54",,45.38329,12.346482
Via Malamocco ,"26",,45.384252,12.347234
Via Malamocco ,"24",,45.384252,12.347234
Via Malamocco ,"28",,45.384252,12.347234
Via Malamocco ,"36",,45.384242,12.347226
Via Malamocco ,"32",,45.384242,12.347226
Via Malamocco ,"34",,45.384242,12.347226
Via Malamocco ,"44",,45.384233,12.347218
Via Malamocco ,"40",,45.384233,12.347218
Via Malamocco ,"42",,45.384233,12.347218
Via Malamocco ,"18",,45.385608,12.348421
Via Malamocco ,49c,,45.383315,12.346737
Via Malamocco ,49g,,45.383195,12.346637
Via Malamocco ,55a,,45.383478,12.34687
Via Malamocco ,53a,,45.383478,12.34687
Via Malamocco ,"55",,45.383478,12.34687
Via Malamocco ,14a,,45.386356,12.349005
Via Malamocco ,7d,,45.386977,12.349732
Via Malamocco ,43a,,45.383856,12.347181
Via Malamocco ,"43",,45.383856,12.347181
Via Malamocco ,41a,,45.383856,12.347181
Via Malamocco ,33c,,45.384301,12.347549
Via Malamocco ,33b,,45.384301,12.347549
Via Malamocco ,31b,,45.384301,12.347549
Via Malamocco ,33a,,45.384301,12.347549
Via Malamocco ,"22",,45.384296,12.347271
Via Malamocco ,"37",,45.383796,12.347132
Via Malamocco ,"30",,45.384244,12.347228
Via Malamocco ,"32",,45.384244,12.347228
Via Malamocco ,"34",,45.384244,12.347228
Via Malamocco ,"66",,45.383241,12.346478
Via Malamocco ,49f,,45.383234,12.346669
Via Malamocco ,"51",,45.383488,12.346879
Via Malamocco ,51a,,45.383488,12.346879
Via Malamocco ,59a,,45.383126,12.34658
Via Malamocco ,"12",,45.387223,12.349735
Via Malamocco ,7b,,45.387213,12.349921
Via Malamocco ,49d,,45.383305,12.346729
Via Malamocco ,"5",,45.38752,12.350168
Via Malamocco ,"52",,45.384221,12.347208
Via Malamocco ,"50",,45.384221,12.347208
Via Malamocco ,"48",,45.384221,12.347208
Via Malamocco ,"7",,45.38735,12.350032
Via Malamocco ,"14",,45.386677,12.349291
Via Malamocco ,37c,,45.383746,12.34709
Via Giacomo Hertz ,19a,,45.391592,12.354965
Via Giacomo Hertz ,"1",,45.393171,12.355702
Via Giacomo Hertz ,19e,,45.391791,12.354463
Via Giacomo Hertz ,"9",,45.394077,12.356402
Via Giacomo Hertz ,"4",,45.393362,12.356058
Via Giacomo Hertz ,"11",,45.394408,12.356655
Via Giacomo Hertz ,"17",,45.391526,12.355138
Via Giacomo Hertz ,"23",,45.392022,12.354563
Via Giacomo Hertz ,"24",,45.39223,12.354896
Via Giacomo Hertz ,"14",,45.391552,12.355316
Via dei Kirchmayr ,"16",,45.392157,12.356107
Via Giacomo Hertz ,"22",,45.392136,12.354821
Via Giacomo Hertz ,19d,,45.391763,12.354534
Via Giacomo Hertz ,"5",,45.393625,12.356053
Via Giacomo Hertz ,"25",,45.392142,12.354699
Via Giacomo Hertz ,"26",,45.392379,12.355014
Via Giacomo Hertz ,"7",,45.393906,12.355984
Via Giacomo Hertz ,"16",,45.391663,12.355034
Via Giacomo Hertz ,"3",,45.39352,12.355971
Via Giacomo Hertz ,19b,,45.391706,12.354679
Via Giacomo Hertz ,"18",,45.391747,12.354813
Via Giacomo Hertz ,21b,,45.391858,12.354434
Via Giacomo Hertz ,5a,,45.393679,12.356095
Via Domenico Selvo ,"3",,45.408144,12.363808
Via Domenico Selvo ,"5",,45.408178,12.363626
Via Malamocco ,43a,,45.383853,12.347178
Via Malamocco ,"43",,45.383853,12.347178
Via Malamocco ,"35",,45.383866,12.347189
Via Malamocco ,35a,,45.383866,12.347189
Via Malamocco ,35b,,45.383866,12.347189
Via Malamocco ,49e,,45.38327,12.3467
Via Malamocco ,"59",,45.383134,12.346586
Via Malamocco ,57a,,45.383134,12.346586
Via Malamocco ,"59",,45.38313,12.346583
Via Malamocco ,57a,,45.38313,12.346583
Via Malamocco ,"46",,45.384224,12.347211
Via Malamocco ,"50",,45.384224,12.347211
Via Malamocco ,"48",,45.384224,12.347211
Via Malamocco ,"16",,45.385869,12.348639
Via Malamocco ,"38",,45.38424,12.347224
Via Malamocco ,"36",,45.38424,12.347224
Via Malamocco ,"34",,45.38424,12.347224
Via Malamocco ,"44",,45.384226,12.347213
Via Malamocco ,"46",,45.384226,12.347213
Via Malamocco ,"48",,45.384226,12.347213
Via Malamocco ,7a,,45.387289,12.349983
Via Malamocco ,45b,,45.383522,12.346906
Via Malamocco ,45a,,45.383522,12.346906
Via Malamocco ,49a,,45.383405,12.346811
Via Malamocco ,"51",,45.383486,12.346877
Via Malamocco ,"53",,45.383486,12.346877
Via Malamocco ,51a,,45.383486,12.346877
Via Malamocco ,"35",,45.383863,12.347187
Via Malamocco ,35a,,45.383863,12.347187
Via Malamocco ,35b,,45.383863,12.347187
Via Malamocco ,41b,,45.383863,12.347187
Via Malamocco ,"31",,45.384303,12.347551
Via Malamocco ,31b,,45.384303,12.347551
Via Malamocco ,33a,,45.384303,12.347551
Via Malamocco ,31a,,45.38429,12.34754
Via Malamocco ,"29",,45.38429,12.34754
Via Malamocco ,29b,,45.38429,12.34754
Via Malamocco ,4a,,45.388278,12.350572
Via Malamocco ,"11",,45.38623,12.349117
Via Malamocco ,"74",,45.383214,12.346456
Via Malamocco ,"64",,45.383246,12.346483
Via Malamocco ,"56",,45.383283,12.346477
Via Malamocco ,11a,,45.386183,12.349079
Via Malamocco ,"35",,45.383861,12.347185
Via Malamocco ,35a,,45.383861,12.347185
Via Malamocco ,41b,,45.383861,12.347185
Via Malamocco ,41a,,45.383861,12.347185
Via Malamocco ,43b,,45.383848,12.347175
Via Malamocco ,45b,,45.383519,12.346904
Via Malamocco ,45a,,45.383519,12.346904
Via Malamocco ,"47",,45.383513,12.346899
Via Malamocco ,"72",,45.38322,12.346461
Via Malamocco ,"29",,45.384286,12.347537
Via Malamocco ,29b,,45.384286,12.347537
Via Malamocco ,"27",,45.383899,12.347216
Via Malamocco ,"25",,45.38427,12.347524
Via Malamocco ,37f,,45.383666,12.347025
Via Giacomo Hertz ,"20",,45.391961,12.354683
Via Giacomo Hertz ,"19",,45.391681,12.354742
Via Giacomo Hertz ,"6",,45.393759,12.356365
Via Giacomo Hertz ,"21",,45.391804,12.354429
Via Giacomo Hertz ,"12",,45.391822,12.355727
Via Giacomo Hertz ,"27",,45.392277,12.354803
Via Giacomo Hertz ,5b,,45.39386,12.355943
Via Doge Teodato ,31a,,45.370686,12.339713
Via Doge Teodato ,"25",,45.370429,12.338573
Via Doge Teodato ,29a,,45.370666,12.339349
Via Doge Teodato ,"33",,45.370723,12.339865
Via Doge Teodato ,23a,,45.370384,12.338357
Via Doge Teodato ,"2",,45.370096,12.337243
Via Doge Teodato ,"27",,45.370455,12.338704
Via Doge Teodato ,11a,,45.370625,12.337916
Via Doge Teodato ,"23",,45.370358,12.338231
Via Doge Teodato ,27b,,45.370488,12.33887
Via Doge Teodato ,"29",,45.370587,12.3392
Via Doge Teodato ,"7",,45.370258,12.337315
Via Doge Teodato ,"11",,45.370515,12.337861
Via Doge Teodato ,11b,,45.370675,12.337899
Via Doge Teodato ,23b,,45.3704,12.338433
Via Doge Teodato ,27a,,45.370469,12.338776
Via Doge Teodato ,"15",,45.370603,12.338108
Via Doge Teodato ,"19",,45.3708,12.338109
Via Doge Teodato ,"5",,45.370352,12.337306
Via Doge Teodato ,"4",,45.370087,12.337221
Via Doge Teodato ,"1",,45.370128,12.337145
Via Doge Teodato ,"17",,45.370808,12.338091
Via Doge Teodato ,"13",,45.37071,12.337943
Via Doge Teodato ,"21",,45.37072,12.338143
Via Doge Teodato ,"9",,45.370487,12.337794
Calle San Giovanni ,"5",,45.372693,12.339048
Calle San Giovanni ,"9",,45.372759,12.339086
Calle San Giovanni ,"3",,45.372624,12.339061
Calle San Giovanni ,"7",,45.372762,12.339045
Calle San Giovanni ,"8",,45.37275,12.339212
Calle San Giovanni ,"6",,45.372739,12.339087
Calle San Giovanni ,"11",,45.372773,12.339225
Calle San Giovanni ,"4",,45.372613,12.339085
Calle San Giovanni ,"1",,45.372559,12.339069
Via Jacopo Diedo ,"6",,45.401323,12.359229
Via Jacopo Diedo ,6a,,45.401378,12.359106
Via Jacopo Diedo ,"3",,45.401053,12.359834
Via Jacopo Diedo ,1a,,45.400934,12.360097
Via Jacopo Diedo ,"2",,45.400983,12.359989
Via Jacopo Diedo ,"4",,45.401118,12.35969
Via Jacopo Diedo ,"5",,45.401227,12.359446
Via Jacopo Diedo ,1d,,45.400871,12.360236
Via Jacopo Diedo ,1c,,45.40089,12.360193
Via Jacopo Diedo ,1b,,45.400918,12.360133
Via Jacopo Diedo ,4a,,45.401195,12.359517
Via Doge Obelerio ,"7",,45.36935,12.338818
Via Doge Obelerio ,"9",,45.369326,12.338689
Via Doge Obelerio ,"3",,45.369406,12.338821
Strada Zaffi Da Barca ,"6",,45.345666,12.314881
Strada Zaffi Da Barca ,"2",,45.345636,12.315033
Strada Zaffi Da Barca ,"14",,45.344584,12.314169
Strada Zaffi Da Barca ,2m,,45.345805,12.314801
Strada Zaffi Da Barca ,"10",,45.344884,12.314689
Strada Zaffi Da Barca ,"4",,45.345846,12.314647
Via Lazzaro Mocenigo ,"18",,45.412929,12.372036
Via Lazzaro Mocenigo ,"11",,45.414304,12.370705
Via Lazzaro Mocenigo ,"21",,45.413222,12.371408
Via Lazzaro Mocenigo ,"12",,45.413342,12.371096
Via Lazzaro Mocenigo ,"19",,45.41334,12.371261
Via Lazzaro Mocenigo ,8a,,45.413731,12.37081
Via Lazzaro Mocenigo ,"15",,45.41378,12.370914
Via Lazzaro Mocenigo ,"10",,45.413537,12.370927
Via Lazzaro Mocenigo ,"4",,45.41414,12.370659
Via Lazzaro Mocenigo ,21a,,45.413147,12.371546
Via Lazzaro Mocenigo ,"2",,45.414268,12.370464
Via Lazzaro Mocenigo ,"7",,45.414317,12.37064
Via Lazzaro Mocenigo ,15a,,45.413628,12.371011
Via Lazzaro Mocenigo ,14a,,45.413016,12.371586
Via Lazzaro Mocenigo ,"6",,45.413999,12.370699
Via Lazzaro Mocenigo ,"13",,45.414169,12.370782
Via Lazzaro Mocenigo ,"1",,45.414313,12.370231
Via Lazzaro Mocenigo ,"3",,45.414368,12.370416
Via Lazzaro Mocenigo ,"17",,45.413504,12.371102
Via Lazzaro Mocenigo ,"9",,45.41431,12.370673
Via Lazzaro Mocenigo ,"14",,45.413232,12.371225
Via Lazzaro Mocenigo ,"8",,45.413891,12.370734
Via Lazzaro Mocenigo ,5a,,45.414326,12.370591
Via Lazzaro Mocenigo ,"16",,45.412969,12.371819
Via Paolo Erizzo ,"16",,45.416652,12.37298
Via Paolo Erizzo ,"7",,45.416913,12.372534
Via Paolo Erizzo ,"8",,45.417336,12.371922
Via Paolo Erizzo ,16c,,45.416722,12.372809
Via Paolo Erizzo ,13a,,45.416545,12.373571
Via Paolo Erizzo ,"17",,45.416335,12.374435
Via Paolo Erizzo ,12a,,45.416932,12.372186
Via Paolo Erizzo ,5a,,45.417692,12.37196
Via Paolo Erizzo ,9a,,45.416812,12.372826
Via Paolo Erizzo ,"3",,45.417842,12.371922
Via Paolo Erizzo ,"4",,45.41762,12.371858
Via Paolo Erizzo ,"9",,45.416855,12.372703
Via Paolo Erizzo ,16b,,45.416697,12.372878
Via Paolo Erizzo ,7b,,45.416958,12.372403
Via Paolo Erizzo ,"20",,45.416229,12.374262
Via Paolo Erizzo ,"21",,45.416361,12.374833
Via Paolo Erizzo ,"28",,45.416269,12.374775
Via Paolo Erizzo ,5c,,45.417326,12.372058
Via Paolo Erizzo ,"12",,45.41695,12.372136
Via Paolo Erizzo ,20a,,45.416234,12.374374
Via Paolo Erizzo ,"6",,45.417541,12.371875
Via Paolo Erizzo ,13b,,45.416512,12.373667
Via Paolo Erizzo ,"2",,45.4178,12.37181
Via Paolo Erizzo ,"11",,45.416766,12.372941
Via Paolo Erizzo ,14a,,45.416805,12.372545
Via Paolo Erizzo ,"22",,45.416246,12.374477
Via Paolo Erizzo ,1b,,45.418025,12.371886
Via Paolo Erizzo ,1a,,45.418045,12.371883
Via Paolo Erizzo ,5d,,45.417439,12.372028
Via Paolo Erizzo ,"18",,45.416234,12.374189
Via Paolo Erizzo ,5b,,45.417544,12.372
Via Paolo Erizzo ,17a,,45.416347,12.37457
Via Paolo Erizzo ,1c,,45.417854,12.371919
Via Paolo Erizzo ,"26",,45.416261,12.374651
Via Paolo Erizzo ,"15",,45.416331,12.374195
Via Paolo Erizzo ,14b,,45.416751,12.372695
Via Paolo Erizzo ,"19",,45.416355,12.374712
Via Paolo Erizzo ,"5",,45.417781,12.371939
Via Paolo Erizzo ,"14",,45.416877,12.372344
Via Paolo Erizzo ,"13",,45.416597,12.373427
Via Paolo Erizzo ,"24",,45.416256,12.374587
Via Tiro ,3a,,45.41905,12.375574
Via Tiro ,20a,,45.419604,12.377235
Via Tiro ,19b,,45.419657,12.377122
Via Tiro ,"13",,45.419534,12.376785
Via Tiro ,13a,,45.419486,12.376682
Via Tiro ,"10",,45.4191,12.37592
Via Tiro ,8c,,45.419058,12.375807
Via Tiro ,3d,,45.419101,12.37566
Via Tiro ,1d,,45.419015,12.375433
Via Tiro ,1c,,45.419006,12.37541
Via Tiro ,16d,,45.419441,12.376857
Via Tiro ,"21",,45.419742,12.37734
Via Tiro ,"6",,45.418986,12.375627
Via Tiro ,16f,,45.419473,12.376939
Via Tiro ,"12",,45.419176,12.37612
Via Tiro ,"4",,45.418886,12.375361
Via Tiro ,1b,,45.418981,12.375334
Via Tiro ,16a,,45.419398,12.376746
Via Tiro ,16c,,45.419428,12.376823
Via Tiro ,14b,,45.419311,12.376511
Via Tiro ,9b,,45.419387,12.376392
Via Tiro ,8b,,45.419046,12.375774
Via Tiro ,16g,,45.419484,12.376968
Via Tiro ,9c,,45.419408,12.376459
Via Tiro ,14c,,45.419321,12.376539
Via Tiro ,"5",,45.419163,12.375824
Via Tiro ,"2",,45.418813,12.375178
Via Tiro ,"16",,45.419379,12.376687
Via Tiro ,16e,,45.419459,12.376904
Via Tiro ,13b,,45.419518,12.376741
Via Tiro ,19c,,45.419675,12.377168
Via Tiro ,14a,,45.419299,12.376481
Via Tiro ,"17",,45.419602,12.376974
Via Tiro ,14d,,45.419331,12.376564
Via Tiro ,"9",,45.41935,12.376296
Via Tiro ,5a,,45.419195,12.375911
Via Tiro ,19a,,45.41964,12.377074
Via Tiro ,9a,,45.419367,12.376341
Via Tiro ,19d,,45.419687,12.3772
Via Tiro ,"20",,45.419561,12.377153
Via Tiro ,"1",,45.418929,12.375215
Via Tiro ,"15",,45.41957,12.376884
Via Tiro ,"3",,45.419038,12.375494
Via dei Giolito ,"2",,45.390138,12.351772
Via dei Giolito ,"6",,45.390304,12.351338
Via dei Giolito ,"1",,45.390142,12.35148
Via Leonardo Loredan ,6c,,45.401154,12.362005
Via Leonardo Loredan ,"5",,45.40127,12.361925
Via Leonardo Loredan ,"6",,45.401165,12.361982
Via Leonardo Loredan ,3a,,45.401478,12.361477
Via Leonardo Loredan ,4e,,45.4014,12.361483
Via Leonardo Loredan ,3b,,45.401329,12.361799
Via Leonardo Loredan ,"16",,45.400712,12.36294
Via Leonardo Loredan ,"3",,45.401502,12.361426
Via Leonardo Loredan ,4c,,45.401441,12.361397
Via Leonardo Loredan ,8a,,45.400964,12.362409
Via Leonardo Loredan ,4d,,45.401423,12.361435
Via Leonardo Loredan ,"7",,45.401173,12.362135
Via Leonardo Loredan ,"9",,45.401028,12.362449
Via Leonardo Loredan ,"1",,45.401539,12.361343
Via Leonardo Loredan ,8b,,45.400953,12.362433
Via Leonardo Loredan ,4f,,45.401371,12.361544
Via Leonardo Loredan ,6a,,45.40116,12.361994
Via Leonardo Loredan ,4b,,45.401453,12.361371
Via Leonardo Loredan ,6e,,45.401141,12.362033
Via Leonardo Loredan ,6d,,45.40115,12.362014
Via Leonardo Loredan ,6b,,45.401157,12.361999
Via Leonardo Loredan ,"14",,45.400797,12.362762
Via Leonardo Loredan ,4a,,45.401464,12.361348
Via Leonardo Loredan ,1a,,45.401517,12.361392
Via Leonardo Loredan ,"8",,45.401058,12.362209
Via Leonardo Loredan ,"12",,45.400924,12.362495
Via Leonardo Loredan ,"10",,45.400938,12.362465
Via Esperanto ,"4",,45.381256,12.346406
Via Esperanto ,"18",,45.38168,12.346752
Via Esperanto ,"10",,45.381374,12.346501
Via Esperanto ,"8",,45.38133,12.346467
Via Esperanto ,"2",,45.381245,12.346397
Via Esperanto ,"16",,45.381523,12.346625
